farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_service_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
28465,30039,Dairy,176,pro_environmental,66,TRUE,1,4878,3,4878,572,10,FALSE,0.001,2,12,10,0,2,2,2,109,103
28466,29524,Dairy,64,pro_environmental,57,FALSE,2,479806,3,275103.30487473286,32250,15,FALSE,0.236,1,12,12,0,1,0,0,63,244
28467,30257,Forest,48,for_profit,62,TRUE,4,0,0,0,0,21,TRUE,0,1,16,11,0,0,0,0,134,31
28468,29926,Dairy,96,for_profit,83,FALSE,0,3200,3,3200,215,0,FALSE,0,2,8,11,0,2,0,1,101,170
28469,30403,Dairy,48,for_profit,57,TRUE,3,2080,3,1669.0268485342947,140,10,FALSE,0.002,2,9,13,2,0,0,2,124,61
28470,30159,Forest,64,pro_environmental,77,TRUE,2,0,0,0,0,21,TRUE,0,1,11,12,0,0,0,0,47,273
28471,30370,Dairy,48,for_profit,66,TRUE,4,960,3,960,65,5,FALSE,0.001,2,13,16,1,0,0,0,101,148
28472,30191,Dairy,32,for_profit,55,TRUE,2,480,3,480,32,0,FALSE,0.001,2,10,9,2,2,0,1,140,19
28473,30418,Dairy,144,for_profit,78,TRUE,2,3976,3,3976,333,5,FALSE,0.001,3,15,12,3,1,0,0,145,224
28474,30263,Dairy,32,for_profit,77,TRUE,2,0,0,0,0,21,TRUE,0,1,13,11,1,0,0,0,76,153
28475,29222,Dairy,96,for_profit,52,FALSE,3,609212,3,609212,40949,5,FALSE,0.368,3,15,12,0,0,3,1,82,143
28476,30217,Dairy,64,for_profit,46,FALSE,3,416084,3,416084,27967,5,FALSE,0.331,1,9,8,1,1,0,0,50,226
28477,29490,Forest,96,for_profit,61,TRUE,3,425510,3,130984.00256100195,28601,20,FALSE,0.226,3,13,11,0,0,0,0,36,247
28478,30063,Dairy,48,for_profit,67,TRUE,2,1280,3,1027.0934452518736,86,10,FALSE,0.001,3,15,12,1,0,0,3,55,149
28479,29808,SNB,64,for_profit,51,TRUE,3,62348,3,19192.476302961975,4191,20,FALSE,0.101,1,12,13,0,0,0,0,70,134
28480,29292,Dairy,80,for_profit,57,FALSE,1,640425,3,640425,75077,15,FALSE,0.426,3,11,17,0,1,3,1,130,66
28481,28966,Dairy,96,for_profit,62,TRUE,1,994,3,797.6022535784081,83,10,FALSE,0,2,15,16,2,2,0,0,93,202
28482,29636,Dairy,32,for_profit,65,TRUE,3,0,0,0,0,21,TRUE,0,1,15,13,1,0,0,0,49,273
28483,28772,Crop,64,pro_environmental,53,TRUE,3,1440,3,1440,97,0,FALSE,0.172,2,7,8,2,0,1,0,130,137
28484,30268,Dairy,96,for_profit,78,TRUE,1,0,0,0,0,21,TRUE,0,2,15,10,0,1,1,0,130,105
28485,29450,Dairy,48,for_profit,54,TRUE,3,1440,3,1440,97,5,FALSE,0.002,1,16,16,1,0,0,0,97,106
28486,29677,Dairy,64,for_profit,40,TRUE,2,1099,3,1099,240,15,FALSE,0.001,2,11,9,2,1,1,0,70,182
28487,29535,Forest,80,pro_environmental,55,TRUE,4,0,0,0,0,21,TRUE,0,1,12,16,0,0,0,0,78,155
28488,29943,Dairy,64,for_profit,43,TRUE,2,1920,3,1920,129,5,FALSE,0.002,1,9,9,1,1,1,0,51,272
28489,29949,Dairy,64,pro_environmental,64,TRUE,2,256,3,256,17,0,FALSE,0.001,1,15,11,1,0,1,1,112,88
28490,30398,SNB,80,for_profit,60,TRUE,3,128,3,128,9,5,FALSE,0.001,3,10,12,3,0,3,3,118,222
28491,28867,Dairy,48,for_profit,59,TRUE,2,480,3,480,32,5,FALSE,0.001,3,9,14,2,0,3,3,90,173
28492,29502,Dairy,96,for_profit,53,TRUE,2,1440,3,1440,97,0,FALSE,0,3,14,11,2,0,3,2,61,267
28493,29906,SNB,96,for_profit,64,FALSE,2,28245,3,28245,6167,20,FALSE,0.132,2,10,11,0,0,1,1,84,88
28494,30240,Dairy,112,pro_environmental,57,TRUE,4,480,3,480,32,0,FALSE,0,2,11,11,2,2,0,2,82,124
28495,29989,Forest,64,for_profit,82,FALSE,3,0,0,0,0,21,TRUE,0,2,21,14,1,1,0,0,66,126
28496,30501,Dairy,128,for_profit,42,FALSE,3,1313105,3,752886.6357393116,88261,15,FALSE,0.284,4,15,13,3,3,3,3,87,191
28497,28936,Dairy,80,for_profit,74,TRUE,1,256,3,256,17,0,FALSE,0,2,12,11,2,2,2,0,76,125
28498,28766,Dairy,80,for_profit,38,TRUE,3,1440,3,1440,97,5,FALSE,0.001,3,13,12,3,2,3,0,94,180
28499,28811,Forest,32,for_profit,71,FALSE,2,0,0,0,0,21,TRUE,0,2,11,12,0,0,0,0,109,132
28500,29900,Dairy,48,for_profit,61,TRUE,1,192,3,59.10302576135079,13,20,FALSE,0,1,12,11,0,0,1,0,130,120
28501,29063,Forest,96,for_profit,63,TRUE,2,0,0,0,0,21,TRUE,0,2,11,13,0,0,0,0,52,111
28502,29312,Dairy,80,for_profit,58,TRUE,3,2625,3,2625,573,15,FALSE,0,2,12,13,2,1,2,0,63,173
28503,30412,Dairy,80,for_profit,62,TRUE,2,3200,3,1834.7635827795925,215,15,FALSE,0.001,1,9,12,0,1,0,0,70,258
28504,30130,Dairy,48,for_profit,83,TRUE,1,1347,3,1080.8553677767763,113,10,FALSE,0.001,1,10,11,1,1,1,0,131,214
28505,29071,SNB,144,pro_environmental,56,TRUE,2,1568,3,1568,184,10,FALSE,0.005,3,8,13,0,0,1,3,138,115
28506,29873,Dairy,112,for_profit,44,FALSE,3,1738287,3,1394830.6122394872,116840,10,FALSE,0.618,3,17,14,0,0,2,3,103,131
28507,30450,SNB,48,for_profit,68,TRUE,2,167,3,134.0035979352054,14,10,FALSE,0.001,2,12,13,2,0,2,0,15,308
28508,29818,Dairy,64,for_profit,38,FALSE,2,584168,3,584168,39265,5,FALSE,0.487,2,10,11,2,0,0,0,111,74
28509,28945,Dairy,64,for_profit,77,TRUE,2,480,3,275.2145374169389,32,15,FALSE,0,2,8,12,1,0,0,0,146,217
28510,29565,SNB,80,for_profit,61,TRUE,3,-644,3,-644,-141,15,FALSE,-0.013,2,9,15,2,1,2,2,120,202
28511,29836,Crop,80,pro_environmental,65,FALSE,5,1144541,3,918398.8741578318,76931,10,FALSE,0.593,2,12,14,0,0,0,0,83,122
28512,30322,Dairy,48,for_profit,72,TRUE,1,0,0,0,0,21,TRUE,0,1,10,11,0,0,1,0,61,272
28513,29584,Dairy,80,for_profit,38,TRUE,2,307,3,246.34194350962906,26,10,FALSE,0,2,14,16,2,2,2,2,102,135
28514,29511,Forest,128,for_profit,53,FALSE,1,441295,3,253022.4985196001,29662,15,FALSE,0.413,3,12,9,0,0,0,0,158,14
28515,29979,Forest,64,for_profit,71,FALSE,2,0,0,0,0,21,TRUE,0,2,12,8,1,0,0,0,99,233
28516,29068,Dairy,112,for_profit,63,FALSE,2,480,3,480,32,0,FALSE,0,2,9,11,1,0,0,2,141,104
28517,29326,Dairy,80,pro_environmental,61,FALSE,2,451980,3,451980,30380,5,FALSE,0.274,2,14,14,1,1,1,0,75,183
28518,28813,Dairy,64,for_profit,61,FALSE,2,1920,3,1920,129,0,FALSE,0,1,10,10,1,0,0,0,83,237
28519,28980,Dairy,80,for_profit,50,FALSE,2,271174,3,271174,22715,5,FALSE,0.204,3,16,10,3,0,3,3,115,120
28520,29360,Dairy,64,for_profit,51,FALSE,3,570075,3,175485.19484844818,38318,20,FALSE,0.148,3,13,14,3,0,1,0,71,127
28521,29128,Dairy,128,for_profit,66,FALSE,2,1214507,3,373859.5755642754,81634,20,FALSE,0.149,1,10,10,1,1,1,1,85,211
28522,30452,Dairy,48,for_profit,77,FALSE,1,0,0,0,0,21,TRUE,0,1,12,14,1,1,0,1,52,267
28523,30007,SNB,32,for_profit,69,FALSE,4,0,0,0,0,21,TRUE,0,1,12,13,0,0,0,0,128,63
28524,29113,Dairy,64,for_profit,36,TRUE,6,4101,3,4101,344,5,FALSE,0.002,1,14,13,1,1,0,0,66,247
28525,30500,Dairy,48,for_profit,52,TRUE,3,0,0,0,0,21,TRUE,0,1,8,13,0,1,0,0,54,177
28526,29940,Dairy,48,for_profit,41,TRUE,3,1920,3,1540.6401678778104,129,10,FALSE,0.002,1,9,13,1,1,1,0,71,283
28527,29021,Dairy,32,for_profit,53,TRUE,4,0,0,0,0,21,TRUE,0,1,10,10,0,0,0,0,76,163
28528,29671,Dairy,80,for_profit,57,TRUE,2,2230,3,2230,261,10,FALSE,0.001,4,8,11,2,3,2,3,126,79
28529,29831,Dairy,80,for_profit,71,FALSE,2,790,3,790,93,10,FALSE,0.001,3,15,17,0,3,3,0,129,138
28530,30466,SNB,64,for_profit,76,FALSE,2,-63936,3,-36658.57638393626,-4298,15,FALSE,-0.179,1,10,16,1,1,0,0,58,235
28531,29773,Dairy,112,for_profit,50,FALSE,2,412046,3,412046,34516,5,FALSE,0.242,3,11,10,3,0,0,2,126,91
28532,29621,SNB,48,for_profit,47,TRUE,2,0,0,0,0,21,TRUE,0,1,13,11,0,0,1,0,93,98
28533,30299,Dairy,32,for_profit,45,TRUE,2,1600,3,1600,108,0,FALSE,0,1,12,13,0,0,1,1,130,67
28534,30557,Dairy,48,pro_environmental,51,TRUE,4,0,0,0,0,21,TRUE,0,2,12,9,1,2,2,0,87,187
28535,29279,Forest,48,for_profit,49,FALSE,3,96989,3,77825.59856369841,6519,10,FALSE,0.31,2,13,14,1,0,0,0,150,231
28536,29837,Dairy,48,for_profit,60,TRUE,4,351874,3,108316.76086848724,23651,20,FALSE,0.126,2,12,8,0,0,0,0,66,130
28537,29468,Dairy,96,for_profit,64,FALSE,3,402251,3,402251,27038,5,FALSE,0.2,3,11,10,3,3,0,0,96,192
28538,29421,Forest,32,for_profit,79,FALSE,4,0,0,0,0,21,TRUE,0,2,10,10,0,0,0,0,80,181
28539,30346,Dairy,80,for_profit,47,TRUE,3,800,3,800,54,0,FALSE,0,2,9,11,2,0,1,1,70,167
28540,29316,SNB,48,for_profit,52,FALSE,3,322029,3,258401.46490704344,21645,10,FALSE,0.274,1,13,14,0,0,0,1,47,233
28541,29596,Forest,64,for_profit,70,FALSE,2,0,0,0,0,21,TRUE,0,1,10,12,0,0,0,0,138,201
28542,29987,Dairy,48,for_profit,37,FALSE,3,256939,3,256939,17270,5,FALSE,0.272,1,16,11,0,1,1,1,123,160
28543,29590,Forest,64,for_profit,69,FALSE,2,800,3,800,54,5,FALSE,0.001,2,19,12,0,1,1,1,31,260
28544,28911,Forest,112,for_profit,38,TRUE,2,0,0,0,0,21,TRUE,0,2,14,14,0,0,0,0,125,96
28545,29496,Dairy,112,for_profit,84,TRUE,2,0,0,0,0,21,TRUE,0,1,12,13,1,0,1,0,104,174
28546,29008,SNB,208,pro_environmental,62,TRUE,3,8503,3,8503,712,5,FALSE,0.023,2,10,14,0,0,2,2,144,52
28547,29749,Dairy,48,for_profit,64,TRUE,2,1920,3,1920,129,5,FALSE,0.002,1,15,12,0,1,0,1,57,239
28548,30035,SNB,96,pro_environmental,72,TRUE,1,0,0,0,0,21,TRUE,0,1,10,10,0,1,0,1,179,40
28549,29770,Forest,48,for_profit,49,FALSE,2,127196,3,102064.20145488853,8550,10,FALSE,0.24,1,13,15,0,0,0,0,117,81
28550,30382,Dairy,80,pro_environmental,61,FALSE,2,16708,3,5143.194554274214,3648,20,FALSE,0.003,3,16,9,3,1,3,1,50,224
28551,28892,Forest,64,for_profit,40,FALSE,3,350946,3,350946,23589,5,FALSE,0.651,3,17,15,0,0,2,1,42,230
28552,28899,Dairy,80,for_profit,69,FALSE,1,231,3,185.35827019779907,19,10,FALSE,0,3,12,11,0,3,1,2,128,66
28553,30444,Dairy,128,for_profit,44,FALSE,3,138359,3,42590.81011101424,30211,20,FALSE,0.028,3,14,12,2,0,0,2,92,117
28554,29432,SNB,64,for_profit,41,TRUE,4,480,3,480,32,0,FALSE,0.039,2,15,14,2,1,2,0,134,54
28555,30568,Dairy,80,for_profit,59,TRUE,4,320,3,320,22,0,FALSE,0,1,13,12,0,0,1,0,47,146
28556,29716,Dairy,64,for_profit,58,FALSE,3,677098,3,677098,45512,5,FALSE,0.584,2,12,8,2,2,0,2,104,117
28557,29096,SNB,64,for_profit,72,FALSE,1,3200,3,3200,215,0,FALSE,0,1,12,11,1,0,0,1,86,85
28558,28767,Dairy,64,for_profit,67,FALSE,1,0,0,0,0,21,TRUE,0,1,14,12,0,0,0,0,65,272
28559,28910,SNB,48,for_profit,60,FALSE,3,99399,3,79759.42294108671,6681,10,FALSE,0.561,1,10,13,0,0,0,0,111,49
28560,30516,Dairy,80,for_profit,61,FALSE,3,0,0,0,0,21,TRUE,0,2,11,10,0,0,0,0,98,235
28561,30575,Crop,48,pro_environmental,48,TRUE,4,0,0,0,0,21,TRUE,0,2,9,10,2,0,1,0,66,132
28562,29060,Crop,96,pro_environmental,50,TRUE,2,3351,3,1031.5324964910756,281,20,FALSE,0,3,14,8,3,0,2,2,68,166
28563,29372,Dairy,96,for_profit,73,FALSE,1,0,0,0,0,21,TRUE,0,2,12,15,1,0,1,0,60,250
28564,30032,Dairy,48,pro_environmental,57,TRUE,2,3461,3,3461,290,5,FALSE,0.002,1,11,13,0,1,1,1,118,220
28565,29176,Dairy,64,pro_environmental,52,TRUE,3,480,3,480,32,5,FALSE,0,2,10,15,1,2,2,0,95,160
28566,29184,Crop,32,pro_environmental,37,FALSE,3,530592,3,530592,35664,5,FALSE,0.762,1,14,14,0,0,0,0,69,172
28567,29336,Forest,112,for_profit,57,FALSE,4,1557730,3,1557730,104704,5,FALSE,0.79,2,8,10,1,0,0,0,104,250
28568,29879,Dairy,80,pro_environmental,59,FALSE,4,960,3,960,65,0,FALSE,0.152,4,9,11,3,3,3,1,83,184
28569,29205,SNB,48,for_profit,48,TRUE,2,-31570,3,-9718.138142113774,-6893,20,FALSE,-0.023,2,14,13,2,1,2,0,67,168
28570,29155,SNB,112,for_profit,34,FALSE,3,73547,3,73547,4944,5,FALSE,0.324,1,13,12,1,0,0,1,9,295
28571,28809,Dairy,32,pro_environmental,51,FALSE,4,169952,3,136372.33219331753,11423,10,FALSE,0.217,1,9,10,0,1,1,0,70,154
28572,30306,Forest,112,for_profit,49,FALSE,3,622708,3,357038.1128454733,41856,15,FALSE,0.341,3,14,15,0,0,0,0,49,122
28573,28869,Dairy,64,for_profit,62,FALSE,2,0,0,0,0,21,TRUE,0,1,11,11,0,0,0,0,54,269
28574,28902,Dairy,64,for_profit,54,TRUE,3,802176,3,246932.44163092363,53919,20,FALSE,0.174,1,13,13,0,0,0,0,98,142
28575,30439,Dairy,64,for_profit,70,TRUE,2,5768,3,4628.339837666255,483,10,FALSE,0.004,1,12,14,1,0,0,1,49,229
28576,29787,Dairy,64,for_profit,70,TRUE,2,1920,3,1920,129,0,FALSE,0,1,12,8,1,0,1,1,90,234
28577,30187,Forest,80,for_profit,53,TRUE,5,0,0,0,0,21,TRUE,0,1,11,16,0,0,0,0,58,173
28578,29730,Dairy,64,for_profit,65,TRUE,1,218,3,218,18,5,FALSE,0,2,12,12,2,2,2,2,129,146
28579,28971,Dairy,80,for_profit,52,FALSE,2,4296,3,4296,360,5,FALSE,0.002,2,9,12,1,0,2,2,125,148
28580,28882,Crop,48,for_profit,75,FALSE,1,0,0,0,0,21,TRUE,0,1,13,11,0,0,0,1,104,169
28581,29575,Dairy,64,for_profit,58,TRUE,2,1702,3,523.9236971136409,372,20,FALSE,0,2,15,13,2,2,2,0,126,86
28582,29685,Forest,128,for_profit,84,FALSE,1,0,0,0,0,21,TRUE,0,2,10,13,1,0,0,0,77,231
28583,29829,Forest,64,for_profit,65,TRUE,3,0,0,0,0,21,TRUE,0,2,15,18,0,0,0,0,95,202
28584,30379,Dairy,64,for_profit,64,TRUE,2,3151,3,969.9668446563352,688,20,FALSE,0.001,1,11,13,1,1,0,0,97,145
28585,30168,Dairy,32,for_profit,58,FALSE,3,158360,3,90797.86280280509,10644,15,FALSE,0.159,1,10,8,0,1,1,1,53,113
28586,30356,SNB,64,for_profit,51,FALSE,3,132767,3,132767,15564,15,FALSE,0.393,4,13,11,1,0,0,0,45,124
28587,30581,Forest,96,for_profit,71,FALSE,3,701809,3,216036.64274243667,47173,20,FALSE,0.329,2,15,11,0,0,0,0,95,141
28588,29335,Dairy,64,for_profit,60,FALSE,2,848972,3,848972,57064,5,FALSE,0.728,1,9,12,1,1,0,0,87,239
28589,30119,Dairy,80,for_profit,67,TRUE,3,1365,3,420.1855737721033,298,20,FALSE,0,2,10,14,1,2,2,0,117,128
28590,29280,Dairy,32,for_profit,61,TRUE,4,0,0,0,0,21,TRUE,0,1,9,8,1,0,1,0,75,238
28591,29461,Dairy,32,pro_environmental,51,TRUE,2,531,3,531,44,5,FALSE,0,2,14,13,1,0,2,0,140,231
28592,29687,Dairy,32,for_profit,28,FALSE,2,125230,3,125230,8417,5,FALSE,0.233,1,12,8,0,0,1,0,105,202
28593,29657,Dairy,96,for_profit,48,TRUE,3,1940,3,597.1868227969819,424,20,FALSE,0,3,11,13,2,1,1,1,133,73
28594,30510,Dairy,32,for_profit,58,TRUE,2,1045,3,321.68053083651864,123,20,FALSE,0.001,1,12,14,0,1,1,1,109,145
28595,29035,Dairy,128,for_profit,54,FALSE,2,588563,3,337460.6120535954,39561,15,FALSE,0.145,1,14,10,1,1,1,1,58,272
28596,29034,Forest,32,for_profit,58,FALSE,6,97194,3,97194,6533,5,FALSE,0.445,1,11,10,0,0,0,0,79,240
28597,29011,Dairy,128,for_profit,69,FALSE,3,490552,3,393627.1435587477,32973,10,FALSE,0.175,3,10,16,0,0,3,2,114,67
28598,29934,Forest,64,for_profit,60,TRUE,3,0,0,0,0,21,TRUE,0,1,10,16,0,0,0,0,51,214
28599,29399,Dairy,80,for_profit,66,TRUE,2,0,0,0,0,21,TRUE,0,1,13,13,0,0,0,0,69,270
28600,28857,Forest,48,pro_environmental,56,TRUE,3,0,0,0,0,21,TRUE,0,1,11,15,0,0,0,0,76,174
28601,29656,Dairy,80,for_profit,70,TRUE,3,3840,3,3081.280335755621,258,10,FALSE,0.002,2,12,8,2,1,2,2,121,72
28602,29537,Forest,32,for_profit,60,TRUE,3,0,0,0,0,21,TRUE,0,2,11,9,0,0,0,0,143,103
28603,30365,Forest,48,for_profit,46,FALSE,3,260483,3,260483,17509,5,FALSE,0.514,2,11,13,0,0,0,0,119,87
28604,29992,Dairy,48,for_profit,78,TRUE,2,2510,3,772.6489305259921,294,20,FALSE,0.001,1,8,11,0,0,1,1,82,138
28605,30246,SNB,64,for_profit,72,TRUE,2,-56841,3,-56841,-4761,5,FALSE,0.043,1,9,13,0,1,1,1,77,146
28606,30153,Dairy,64,for_profit,60,FALSE,3,500935,3,401958.63671659946,33671,10,FALSE,0.419,3,13,13,2,0,0,2,61,120
28607,30109,Dairy,80,for_profit,81,TRUE,2,0,0,0,0,21,TRUE,0,1,15,13,0,0,1,0,67,254
28608,30026,SNB,112,for_profit,53,FALSE,4,237209,3,237209,19870,10,FALSE,0.661,1,12,11,0,1,0,1,99,157
28609,30515,Dairy,64,for_profit,45,FALSE,3,924273,3,924273,62126,5,FALSE,0.79,2,8,14,1,2,0,2,130,76
28610,30407,SNB,32,for_profit,56,FALSE,4,47118,3,47118,3167,5,FALSE,0.344,1,13,17,1,0,1,0,122,151
28611,29016,Dairy,64,for_profit,68,TRUE,3,4614,3,4614,386,5,FALSE,0.002,1,14,10,0,1,0,0,49,239
28612,30425,Dairy,80,pro_environmental,45,FALSE,2,482862,3,482862,32456,5,FALSE,0.323,2,19,8,0,0,2,2,53,145
28613,29631,SNB,48,for_profit,56,TRUE,3,0,0,0,0,21,TRUE,0,2,10,11,1,0,0,2,96,157
28614,30180,SNB,48,for_profit,46,TRUE,3,928,3,928,62,5,FALSE,0.002,2,12,12,0,0,1,1,54,246
28615,29771,SNB,64,for_profit,66,TRUE,2,1250,3,716.7045245232783,105,15,FALSE,0.005,3,10,15,2,0,3,2,143,108
28616,30028,Dairy,64,pro_environmental,78,TRUE,2,3446,3,3446,404,10,FALSE,0.001,2,14,10,2,2,2,2,100,166
28617,30127,SNB,64,for_profit,50,TRUE,3,1920,3,1100.8581496677557,129,15,FALSE,0.008,1,17,10,1,0,0,0,101,253
28618,28917,SNB,80,for_profit,49,FALSE,2,115147,3,115147,9645,10,FALSE,0.727,2,12,14,2,0,2,2,92,92
28619,29798,Dairy,64,pro_environmental,67,TRUE,1,1920,3,1920,129,0,FALSE,0.001,1,12,12,1,0,1,0,67,142
28620,28826,Forest,32,for_profit,67,FALSE,2,0,0,0,0,21,TRUE,0,2,15,12,1,0,0,0,83,183
28621,29858,Dairy,48,for_profit,57,TRUE,3,1160,3,930.8034347595104,97,10,FALSE,0.001,3,13,10,2,3,3,1,62,270
28622,30509,Dairy,48,for_profit,51,TRUE,3,640238,3,197083.34899685264,43034,20,FALSE,0.209,1,14,8,0,0,0,0,48,227
28623,29801,Forest,64,for_profit,53,FALSE,3,343603,3,197009.45979181762,23096,15,FALSE,0.328,2,8,13,0,0,0,0,126,155
28624,30297,Forest,112,for_profit,28,FALSE,3,586371,3,586371,39413,5,FALSE,0.757,1,10,17,0,0,0,0,72,180
28625,29959,Forest,32,for_profit,65,FALSE,4,88155,3,88155,5925,5,FALSE,0.539,2,8,7,0,0,0,0,131,163
28626,29454,SNB,64,for_profit,79,FALSE,4,192,3,192,13,0,FALSE,0,2,11,16,0,0,1,0,102,202
28627,29560,SNB,32,for_profit,59,FALSE,3,20022,3,6163.337405175862,2347,20,FALSE,0.06,1,12,9,0,0,1,0,57,224
28628,29201,Forest,96,for_profit,50,FALSE,2,618113,3,618113,41547,5,FALSE,0.635,2,18,14,0,0,1,1,148,234
28629,30483,Forest,96,for_profit,69,TRUE,4,0,0,0,0,21,TRUE,0,1,17,12,0,0,0,0,83,241
28630,29555,Dairy,48,for_profit,64,FALSE,3,400695,3,229743.93556308403,26933,15,FALSE,0.272,3,14,12,0,3,1,3,114,47
28631,28831,Dairy,64,for_profit,33,TRUE,2,640,3,640,43,0,FALSE,0.01,2,12,10,2,2,2,0,115,84
28632,30545,Dairy,32,for_profit,46,TRUE,3,960,3,960,65,0,FALSE,0,1,11,10,1,0,0,0,137,229
28633,29395,SNB,32,for_profit,66,TRUE,5,23216,3,7146.540864976667,1560,20,FALSE,0.07,1,10,12,0,0,0,0,67,189
28634,29833,Dairy,64,for_profit,52,FALSE,2,685159,3,685159,46053,5,FALSE,0.528,2,16,11,0,0,2,0,64,182
28635,29956,Forest,48,for_profit,50,TRUE,5,357081,3,204737.2546570374,24001,15,FALSE,0.62,2,8,10,0,0,0,0,45,159
28636,30226,Forest,64,for_profit,65,FALSE,4,433348,3,248465.9778344909,29128,15,FALSE,0.567,2,11,16,0,0,0,0,106,122
28637,29947,Dairy,80,for_profit,76,TRUE,1,64,3,64,4,5,FALSE,0,2,13,12,2,2,2,2,88,151
28638,30025,Dairy,80,pro_environmental,47,FALSE,3,329028,3,329028,22116,5,FALSE,0.295,2,16,15,0,0,0,0,127,151
28639,29289,SNB,48,for_profit,64,FALSE,3,84759,3,68012.0416610184,5697,10,FALSE,0.331,2,8,8,0,0,0,1,107,179
28640,28835,Dairy,64,for_profit,50,TRUE,2,4488,3,3601.2463924143817,376,10,FALSE,0.003,1,12,11,1,1,0,1,66,260
28641,28825,Forest,48,for_profit,50,FALSE,4,190394,3,190394,12797,0,FALSE,1.254,1,10,11,0,0,0,0,108,151
28642,30281,Dairy,64,for_profit,64,FALSE,3,284329,3,284329,19111,5,FALSE,0.289,2,12,12,0,1,1,1,108,107
28643,30375,Dairy,64,for_profit,57,TRUE,2,2560,3,2560,172,0,FALSE,0,1,15,13,1,1,0,0,125,207
28644,30169,Dairy,48,for_profit,55,TRUE,2,0,0,0,0,21,TRUE,0,1,13,12,0,1,0,1,62,204
28645,29164,Dairy,96,for_profit,50,TRUE,2,2400,3,2400,161,0,FALSE,0,3,11,11,2,3,0,3,132,139
28646,30005,Forest,64,for_profit,65,FALSE,3,178754,3,102491.04046130728,12015,15,FALSE,0.167,2,18,12,1,0,0,1,117,52
28647,28961,SNB,64,for_profit,72,FALSE,2,2726,3,2726,228,5,FALSE,0.014,2,15,14,0,0,2,2,86,88
28648,29826,Forest,64,for_profit,59,TRUE,5,0,0,0,0,21,TRUE,0,2,11,11,0,1,1,0,108,156
28649,30150,Forest,32,for_profit,55,FALSE,2,59774,3,34272.23699908355,4018,15,FALSE,0.202,1,14,13,0,0,0,0,138,232
28650,30566,Forest,32,for_profit,57,FALSE,3,61617,3,49442.513137566166,4142,10,FALSE,0.291,1,9,12,0,0,0,0,88,73
28651,29031,Forest,80,for_profit,77,FALSE,2,0,0,0,0,21,TRUE,0,1,17,13,0,0,0,0,64,274
28652,29884,Forest,48,pro_environmental,50,TRUE,3,116155,3,93204.71807283701,7807,10,FALSE,0.644,2,15,16,0,0,1,0,125,161
28653,28815,Forest,48,pro_environmental,43,FALSE,4,230675,3,230675,15505,5,FALSE,0.695,1,12,10,0,0,0,0,109,99
28654,30432,SNB,192,for_profit,60,FALSE,4,472611,3,472611,31767,5,FALSE,0.763,2,15,11,0,0,0,1,18,291
28655,29153,Forest,64,pro_environmental,43,TRUE,1,800,3,458.69089569489813,54,15,FALSE,0.001,3,17,11,0,0,0,1,124,58
28656,28949,Forest,32,for_profit,42,TRUE,2,0,0,0,0,21,TRUE,0,1,11,10,0,0,0,0,139,101
28657,29228,Forest,64,for_profit,56,TRUE,3,0,0,0,0,21,TRUE,0,2,9,8,0,0,0,0,98,135
28658,29725,Dairy,80,for_profit,62,TRUE,2,0,0,0,0,21,TRUE,0,2,11,14,2,0,0,0,60,244
28659,29394,Dairy,48,for_profit,53,FALSE,4,431183,3,431183,28982,5,FALSE,0.567,2,10,12,0,0,1,0,120,129
28660,29827,Crop,144,for_profit,57,FALSE,4,1330908,3,1330908,89458,5,FALSE,0.647,2,14,11,0,0,0,0,122,94
28661,29141,Dairy,48,for_profit,73,FALSE,2,686352,3,393529.26705248095,46134,15,FALSE,0.48,2,11,11,1,1,1,0,66,178
28662,28978,Dairy,48,for_profit,68,TRUE,3,2230,3,2230,261,10,FALSE,0.001,2,9,12,1,1,0,2,101,217
28663,28851,Forest,64,for_profit,57,TRUE,3,0,0,0,0,21,TRUE,0,2,15,13,0,0,0,0,56,209
28664,28776,Dairy,48,for_profit,53,FALSE,3,557135,3,557135,37448,5,FALSE,0.755,2,12,14,0,0,1,0,89,172
28665,30350,SNB,64,for_profit,51,FALSE,2,50641,3,50641,5937,10,FALSE,0.248,2,12,7,1,0,1,0,145,63
28666,29758,SNB,96,for_profit,48,FALSE,2,320,3,320,22,0,FALSE,0,3,14,13,0,0,3,0,85,225
28667,29743,SNB,96,for_profit,61,TRUE,2,128,3,128,9,0,FALSE,0,2,13,10,2,1,1,0,63,127
28668,30040,Dairy,32,for_profit,43,FALSE,3,288564,3,288564,19396,5,FALSE,0.495,1,12,11,0,0,0,0,52,114
28669,29895,Dairy,64,for_profit,57,FALSE,2,714923,3,409910.8390286046,48054,15,FALSE,0.334,2,15,8,2,0,2,1,126,143
28670,30099,Dairy,64,for_profit,71,TRUE,2,2370,3,1901.7277072241723,199,10,FALSE,0.001,3,13,13,3,3,3,3,90,158
28671,29225,Dairy,32,for_profit,72,FALSE,3,31558,3,9714.44420300369,6891,20,FALSE,0.015,1,13,11,1,0,1,0,117,145
28672,29525,Dairy,80,for_profit,60,TRUE,4,256,3,205.41868905037472,17,10,FALSE,0,2,14,11,1,0,2,0,119,110
